ALFA ROMEO,,15,15,,,0,0,15,15
ASTON MARTIN,,,0,,,0,0,0,0
AUDI,,"1,352","1,352",,,0,0,"1,352","1,352"
BENTLEY,,3,3,,,0,0,3,3
BMW,,"1,487","1,487",,,0,0,"1,487","1,487"
CHERY,,,0,,,0,0,0,0
CITROEN,,"1,433","1,433",0,480,480,0,"1,913","1,913"
DACIA,,"2,916","2,916",,455,455,0,"3,371","3,371"
DS,,21,21,,,0,0,21,21
FERRARI,,0,0,,,0,0,0,0
FIAT,"4,692",111,"4,803","4,274",616,"4,890","8,966",727,"9,693"
FORD,328,"2,017","2,345","4,779",401,"5,180","5,107","2,418","7,525"
GEELY,,,0,,,0,0,0,0
HONDA,"1,443",616,"2,059",,,0,"1,443",616,"2,059"
HYUNDAI,"1,633","2,232","3,865",,283,283,"1,633","2,515","4,148"
INFINITI,,6,6,,,0,0,6,6
ISUZU,,,0,180,7,187,180,7,187
IVECO,,,0,,229,229,0,229,229
JAGUAR,,34,34,,,0,0,34,34
JEEP,,238,238,,,0,0,238,238
KARSAN,,,0,114,,114,114,0,114
KIA,,831,831,,262,262,0,"1,093","1,093"
LAMBORGHINI,,0,0,,,0,0,0,0
LAND ROVER,,186,186,,,0,0,186,186
LEXUS,,21,21,,,0,0,21,21
MASERATI,,6,6,,,0,0,6,6
MAZDA,,91,91,,,0,0,91,91
MERCEDES-BENZ,,"2,312","2,312",,741,741,0,"3,053","3,053"
MINI,,137,137,,,0,0,137,137
MITSUBISHI,,15,15,22,257,279,22,272,294
NISSAN,,"1,603","1,603",,151,151,0,"1,754","1,754"
OPEL,,"2,966","2,966",,,0,0,"2,966","2,966"
OTOKAR,,,0,,,0,0,0,0
PEUGEOT,,"1,969","1,969",0,652,652,0,"2,621","2,621"
PORSCHE,,47,47,,,0,0,47,47
RENAULT,"5,094","2,775","7,869",,"1,260","1,260","5,094","4,035","9,129"
SEAT,,763,763,,,0,0,763,763
SKODA,,"2,344","2,344",,,0,0,"2,344","2,344"
SMART,,2,2,,,0,0,2,2
SSANGYONG,,28,28,,18,18,0,46,46
SUBARU,,118,118,,,0,0,118,118
SUZUKI,,431,431,,,0,0,431,431
TOYOTA,"2,443",481,"2,924",,352,352,"2,443",833,"3,276"
VOLKSWAGEN,,"7,831","7,831",,"2,396","2,396",0,"10,227","10,227"
VOLVO,,352,352,,,0,0,352,352
