ALFA ROMEO,,26,26,,,0,0,26,26
ASTON MARTIN,,1,1,,,0,0,1,1
AUDI,,"2,326","2,326",,,0,0,"2,326","2,326"
BENTLEY,,0,0,,,0,0,0,0
BMW,,"2,399","2,399",,,0,0,"2,399","2,399"
CHERY,,,0,,,0,0,0,0
CITROEN,,745,745,0,294,294,0,"1,039","1,039"
DACIA,,"4,238","4,238",,486,486,0,"4,724","4,724"
DS,,0,0,,,0,0,0,0
FERRARI,,2,2,,,0,0,2,2
FIAT,"5,160",198,"5,358","6,076",632,"6,708","11,236",830,"12,066"
FORD,"1,016","3,460","4,476","7,750",507,"8,257","8,766","3,967","12,733"
GEELY,,,0,,,0,0,0,0
HONDA,"1,582",701,"2,283",,,0,"1,582",701,"2,283"
HYUNDAI,"1,977","2,962","4,939",,266,266,"1,977","3,228","5,205"
INFINITI,,10,10,,,0,0,10,10
ISUZU,,,0,235,34,269,235,34,269
IVECO,,,0,,269,269,0,269,269
JAGUAR,,20,20,,,0,0,20,20
JEEP,,246,246,,,0,0,246,246
KARSAN,,,0,165,,165,165,0,165
KIA,,969,969,,301,301,0,"1,270","1,270"
LAMBORGHINI,,2,2,,,0,0,2,2
LAND ROVER,,176,176,,,0,0,176,176
LEXUS,,18,18,,,0,0,18,18
MASERATI,,17,17,,,0,0,17,17
MAZDA,,131,131,,,0,0,131,131
MERCEDES-BENZ,,"2,409","2,409",,703,703,0,"3,112","3,112"
MINI,,229,229,,,0,0,229,229
MITSUBISHI,,21,21,45,240,285,45,261,306
NISSAN,,"3,964","3,964",,220,220,0,"4,184","4,184"
OPEL,,"6,069","6,069",,,0,0,"6,069","6,069"
OTOKAR,,,0,,,0,0,0,0
PEUGEOT,,"3,258","3,258",0,"1,495","1,495",0,"4,753","4,753"
PORSCHE,,68,68,,,0,0,68,68
RENAULT,"7,692","4,283","11,975",,"2,009","2,009","7,692","6,292","13,984"
SEAT,,"1,642","1,642",,,0,0,"1,642","1,642"
SKODA,,"2,574","2,574",,,0,0,"2,574","2,574"
SMART,,0,0,,,0,0,0,0
SSANGYONG,,36,36,,6,6,0,42,42
SUBARU,,262,262,,,0,0,262,262
SUZUKI,,427,427,,,0,0,427,427
TOYOTA,"3,129",633,"3,762",,461,461,"3,129","1,094","4,223"
VOLKSWAGEN,,"10,228","10,228",,"2,709","2,709",0,"12,937","12,937"
VOLVO,,650,650,,,0,0,650,650
