ALFA ROMEO,,23,23,,,0,0,23,23
ASTON MARTIN,,1,1,,,0,0,1,1
AUDI,,515,515,,,0,0,515,515
BENTLEY,,1,1,,,0,0,1,1
BMW,,724,724,,,0,0,724,724
CITROEN,,378,378,,406,406,0,784,784
DACIA,,910,910,,179,179,0,"1,089","1,089"
DS,,27,27,,,0,0,27,27
FERRARI,,3,3,,,0,0,3,3
FIAT,"3,914",80,"3,994","1,029",59,"1,088","4,943",139,"5,082"
FORD,135,774,909,"2,256",65,"2,321","2,391",839,"3,230"
HONDA,"1,238",281,"1,519",,,0,"1,238",281,"1,519"
HYUNDAI,503,"1,089","1,592",,109,109,503,"1,198","1,701"
INFINITI,,0,0,,,0,0,0,0
ISUZU,,,0,50,3,53,50,3,53
IVECO,,,0,,109,109,0,109,109
JAGUAR,,20,20,,,0,0,20,20
JEEP,,138,138,,,0,0,138,138
KARSAN,,,0,51,,51,51,0,51
KIA,,357,357,,117,117,0,474,474
LAMBORGHINI,,1,1,,,0,0,1,1
LAND ROVER,,80,80,,,0,0,80,80
LEXUS,,3,3,,,0,0,3,3
MASERATI,,2,2,,,0,0,2,2
MAZDA,,31,31,,,0,0,31,31
MERCEDES-BENZ,,563,563,,288,288,0,851,851
MINI,,91,91,,,0,0,91,91
MITSUBISHI,,34,34,0,116,116,0,150,150
NISSAN,,887,887,,135,135,0,"1,022","1,022"
OPEL,,"1,055","1,055",,112,112,0,"1,167","1,167"
PEUGEOT,,"1,627","1,627",,431,431,0,"2,058","2,058"
PORSCHE,,29,29,,,0,0,29,29
RENAULT,"2,658",490,"3,148",,304,304,"2,658",794,"3,452"
SEAT,,269,269,,,0,0,269,269
SKODA,,687,687,,,0,0,687,687
SMART,,2,2,,,0,0,2,2
SSANGYONG,,6,6,,38,38,0,44,44
SUBARU,,75,75,,,0,0,75,75
SUZUKI,,142,142,,,0,0,142,142
TOYOTA,"1,781",103,"1,884",,65,65,"1,781",168,"1,949"
VOLKSWAGEN,,"2,329","2,329",,633,633,0,"2,962","2,962"
VOLVO,,360,360,,,0,0,360,360
