ALFA ROMEO,0,634,634,0,0,0,0,634,634
ASTON MART?N,0,29,29,0,0,0,0,29,29
AUDI,0,"22,005","22,005",0,0,0,0,"22,005","22,005"
BENTLEY,0,9,9,0,0,0,0,9,9
BMW,0,"27,166","27,166",0,0,0,0,"27,166","27,166"
CHERY,0,144,144,0,0,0,0,144,144
CITROEN,0,"17,041","17,041","1,493","6,884","8,377","1,493","23,925","25,418"
DACIA,0,"42,107","42,107",0,"5,422","5,422",0,"47,529","47,529"
DS,0,400,400,0,0,0,0,400,400
FERRARI,0,18,18,0,0,0,0,18,18
FIAT,"49,266","3,103","52,369","47,852","5,885","53,737","97,118","8,988","106,106"
FORD,"7,917","33,453","41,370","63,356","4,878","68,234","71,273","38,331","109,604"
GEELY,0,0,0,0,0,0,0,0,0
HONDA,"11,787","8,714","20,501",0,0,0,"11,787","8,714","20,501"
HYUNDAI,"23,055","26,463","49,518",0,"2,244","2,244","23,055","28,707","51,762"
INFINITI,0,120,120,0,0,0,0,120,120
ISUZU,0,0,0,"2,359","1,055","3,414","2,359","1,055","3,414"
IVECO,0,0,0,0,"2,175","2,175",0,"2,175","2,175"
JAGUAR,0,481,481,0,0,0,0,481,481
JEEP,0,"2,192","2,192",0,0,0,0,"2,192","2,192"
KARSAN,0,0,0,"1,693",0,"1,693","1,693",0,"1,693"
KIA,0,"14,398","14,398",0,"3,952","3,952",0,"18,350","18,350"
LAMBORGHINI,0,7,7,0,0,0,0,7,7
LANCIA,0,0,0,0,0,0,0,0,0
LAND ROVER,0,"2,108","2,108",0,0,0,0,"2,108","2,108"
LEXUS,0,64,64,0,0,0,0,64,64
MASERATI,0,72,72,0,0,0,0,72,72
MAZDA,0,"1,427","1,427",0,0,0,0,"1,427","1,427"
MERCEDES-BENZ,0,"32,666","32,666",0,"8,070","8,070",0,"40,736","40,736"
MINI,0,"1,688","1,688",0,0,0,0,"1,688","1,688"
MITSUBISHI,0,709,709,497,"3,533","4,030",497,"4,242","4,739"
NISSAN,0,"30,513","30,513",0,"1,540","1,540",0,"32,053","32,053"
OPEL,0,"55,471","55,471",0,0,0,0,"55,471","55,471"
OTOKAR,0,0,0,0,0,0,0,0,0
PEUGEOT,0,"25,440","25,440","1,721","8,402","10,123","1,721","33,842","35,563"
PORSCHE,0,827,827,0,0,0,0,827,827
PROTON,0,51,51,0,0,0,0,51,51
RENAULT,"64,194","42,422","106,616",0,"15,091","15,091","64,194","57,513","121,707"
SEAT,0,"20,637","20,637",0,0,0,0,"20,637","20,637"
SKODA,0,"28,876","28,876",0,0,0,0,"28,876","28,876"
SMART,0,192,192,0,0,0,0,192,192
SSANGYONG,0,507,507,0,254,254,0,761,761
SUBARU,0,"1,584","1,584",0,0,0,0,"1,584","1,584"
SUZUKI,0,"3,931","3,931",0,0,0,0,"3,931","3,931"
TATA,0,0,0,0,9,9,0,9,9
TOYOTA,"35,674","11,513","47,187",0,"5,645","5,645","35,674","17,158","52,832"
VOLKSWAGEN,0,"101,763","101,763",0,"32,772","32,772",0,"134,535","134,535"
VOLVO,0,"4,100","4,100",0,0,0,0,"4,100","4,100"
