ALFA ROMEO,,15,15,,,0,0,15,15
ASTON MARTIN,,1,1,,,0,0,1,1
AUDI,,737,737,,,0,0,737,737
BENTLEY,,1,1,,,0,0,1,1
BMW,,"1,005","1,005",,,0,0,"1,005","1,005"
CITROEN,,495,495,,198,198,0,693,693
DACIA,,"1,220","1,220",,467,467,0,"1,687","1,687"
DS,,64,64,,,0,0,64,64
FERRARI,,2,2,,,0,0,2,2
FIAT,"1,602",79,"1,681","1,090",236,"1,326","2,692",315,"3,007"
FORD,153,"1,438","1,591","1,966",152,"2,118","2,119","1,590","3,709"
HONDA,"1,591",322,"1,913",,,0,"1,591",322,"1,913"
HYUNDAI,594,656,"1,250",,51,51,594,707,"1,301"
INFINITI,,0,0,,,0,0,0,0
ISUZU,,,0,48,19,67,48,19,67
IVECO,,,0,,82,82,0,82,82
JAGUAR,,8,8,,,0,0,8,8
JEEP,,91,91,,,0,0,91,91
KARSAN,,,0,80,,80,80,0,80
KIA,,418,418,,82,82,0,500,500
LAMBORGHINI,,0,0,,,0,0,0,0
LAND ROVER,,22,22,,,0,0,22,22
LEXUS,,1,1,,,0,0,1,1
MASERATI,,2,2,,,0,0,2,2
MAZDA,,52,52,,,0,0,52,52
MERCEDES-BENZ,,951,951,,476,476,0,"1,427","1,427"
MINI,,70,70,,,0,0,70,70
MITSUBISHI,,14,14,17,369,386,17,383,400
NISSAN,,"1,320","1,320",,61,61,0,"1,381","1,381"
OPEL,,"1,688","1,688",,,0,0,"1,688","1,688"
PEUGEOT,,"1,340","1,340",,289,289,0,"1,629","1,629"
PORSCHE,,75,75,,,0,0,75,75
RENAULT,"2,592","1,042","3,634",,468,468,"2,592","1,510","4,102"
SEAT,,862,862,,,0,0,862,862
SKODA,,"1,098","1,098",,,0,0,"1,098","1,098"
SMART,,0,0,,,0,0,0,0
SSANGYONG,,7,7,,27,27,0,34,34
SUBARU,,77,77,,,0,0,77,77
SUZUKI,,229,229,,,0,0,229,229
TOYOTA,"1,857",243,"2,100",,174,174,"1,857",417,"2,274"
VOLKSWAGEN,,"2,567","2,567",,"1,018","1,018",0,"3,585","3,585"
VOLVO,,375,375,,,0,0,375,375
